ID,target
ID_00241643,0.12591278391492952
ID_00312043,0.0529116241853726
ID_00345323,0.14595571704447263
ID_00369643,0.07047529287620313
ID_00381163,0.045911174119457054
ID_00383723,0.1238443417473726
ID_00395243,0.0797380658481393
ID_00404203,0.0470284602178606
ID_00406763,0.040518372775832784
ID_00450283,0.038042707165547474
ID_00505323,0.05454347413440679
ID_00562923,0.03499984944931325
ID_00574443,0.02010779622835541
ID_00584683,0.15913131899857405
ID_00634603,0.03632633541327888
ID_00669163,0.06194759985976143
ID_00674283,0.05418467475625665
ID_00712683,0.07096271135275424
ID_00715243,0.03401141178926503
ID_00749803,0.0961625126097147
ID_00761323,0.0727406152341353
ID_00770283,0.0245020269320501
ID_00779243,0.28306982424021704
ID_00804843,0.051648581459404
ID_00812523,0.05604258151560232
ID_00813803,0.03559198752210359
ID_00824043,0.17927571338935122
ID_00839403,0.11236439020788676
ID_00925163,0.09918160413494619
ID_00929003,0.09670988875606097
ID_00931563,0.020565806058525534
ID_00934123,0.023068626037587005
ID_00943083,0.038218287513679276
ID_00986603,0.09299918852483934
ID_01000683,0.049755540334253875
ID_01005803,0.06872051031716774
ID_01009643,0.039423768917487535
ID_01063403,0.11512624643934126
ID_01260523,0.09113931271633967
ID_01274603,0.021711755601006636
ID_01375723,0.07319727067621934
ID_01419243,0.09037296448589237
ID_01430763,0.2931099879295719
ID_01433323,0.01093365614462936
ID_01465323,0.07589349399346575
ID_01467883,0.039910016574546826
ID_01474283,0.038311807627278836
ID_01507563,0.1706498138582777
ID_01554923,0.06372769974408239
ID_01577963,0.12361907052852834
ID_01597163,0.04395292410248607
ID_01617643,0.015307035098340178
ID_01620203,0.06597455554366988
ID_01656043,0.048065527135936426
ID_01658603,0.1372674884283949
ID_01693163,0.1098546786423349
ID_01753323,0.057478482058365955
ID_01796843,0.06843023361860476
ID_01828843,0.13504945923616002
ID_01840363,0.04705925767755241
ID_01863403,0.25726503593020333
ID_01905643,0.03350777248517467
ID_01928683,0.03230841172252736
ID_02064363,0.03876465148226519
ID_02068203,0.028077074174963454
ID_02226923,0.13171669174615427
ID_02241003,0.035155655166871386
ID_02280683,0.03913458543062042
ID_02326763,0.03468474813195323
ID_02344683,0.0834432236871236
ID_02408683,0.05775665254258753
ID_02422763,0.07638867242487564
ID_02434283,0.04847929619465487
ID_02443243,0.07877335479283114
ID_02453483,0.054343825643308405
ID_02466283,0.06509071606367048
ID_02508523,0.11167460301044635
ID_02554603,0.06636050385857901
ID_02567403,0.04708012123077916
ID_02569963,0.06209373597870238
ID_02589163,0.07005420076055469
ID_02604523,0.02983606482071865
ID_02616043,0.17270833747110564
ID_02636523,0.06682702138434891
ID_02708203,0.026074406544365294
ID_02806763,0.021342751579979412
ID_02886123,0.13180268772355525
ID_02889963,0.09399083420926439
ID_02909163,0.01947129387209848
ID_02956523,0.03913450648972207
ID_02959083,0.05609460616159795
ID_03014123,0.10935920004034412
ID_03057643,0.017114767271125667
ID_03076843,0.05625828120643792
ID_03092203,0.024000280251333134
ID_03094763,0.0623504690576824
ID_03102443,0.14586302819859787
ID_03180523,0.03526614799759402
ID_03184363,0.07320209714247926
ID_03212523,0.04639600627911669
ID_03249643,0.06636050385857901
ID_03253483,0.06324171178552489
ID_03258603,0.03916946169480663
ID_03267563,0.04503097423882809
ID_03302123,0.04723145563413825
ID_03307243,0.1540639942121111
ID_03330283,0.04647555159143239
ID_03357163,0.08265143291390281
ID_03389163,0.11164221667846924
ID_03446763,0.07719988394722659
ID_03455723,0.02677746403978145
ID_03458283,0.04595194708713925
ID_03481323,0.07781757892445029
ID_03483883,0.010163280880443335
ID_03500523,0.09063219122995533
ID_03535083,0.18783024345776037
ID_03541483,0.14725410395720231
ID_03547883,0.04410828005681978
ID_03561963,0.09377625250092328
ID_03640043,0.05259899006115178
ID_03651563,0.12606556426469248
ID_03654123,0.04496720754441304
ID_03677163,0.0955047110498061
ID_03688683,0.0385012805662385
ID_03706603,0.0320351037468052
ID_03728363,0.029107666649933316
ID_03774443,0.19596673774666243
ID_03778283,0.08166769346789629
ID_03794923,0.025469738321885583
ID_03841003,0.22361600392527017
ID_03884523,0.10843300285327
ID_03925483,0.046827636540744476
ID_03971563,0.09537697607201882
ID_03979243,0.049099407430481655
ID_03994603,0.07173685998019594
ID_04006123,0.07703005589445602
