ID,target
ID_00241643,0.10472106520203005
ID_00312043,0.02756429536582566
ID_00345323,0.12805974974356035
ID_00369643,0.08654257182168452
ID_00381163,0.07934396097716692
ID_00383723,0.11501530273318115
ID_00395243,0.09168967199852365
ID_00404203,0.05440953137745344
ID_00406763,0.08154408520477294
ID_00450283,0.07414846650096897
ID_00505323,0.04283566803667988
ID_00562923,0.013889672646927441
ID_00574443,0.0465011400209006
ID_00584683,0.10194064276597316
ID_00634603,0.06577745480719743
ID_00669163,0.02985647913572043
ID_00674283,0.0897756428398015
ID_00712683,0.06479249461882834
ID_00715243,0.15163194871834745
ID_00749803,0.10100280741748902
ID_00761323,0.07325274124615636
ID_00770283,0.07197462193084181
ID_00779243,0.07376898860975849
ID_00804843,0.08693793102738462
ID_00812523,0.09150531528691369
ID_00813803,0.03752656512426815
ID_00824043,0.03962699094707782
ID_00839403,0.11902451828508029
ID_00925163,0.08848967730149146
ID_00929003,0.08243844145077117
ID_00931563,0.047211473718093776
ID_00934123,0.051660478635030094
ID_00943083,0.07346884985927465
ID_00986603,0.0755438539480102
ID_01000683,0.07192297788808695
ID_01005803,0.059766246885811794
ID_01009643,0.03803496097090896
ID_01063403,0.1202366208553923
ID_01260523,0.09138208379068598
ID_01274603,0.025755465821682724
ID_01375723,0.07048668193974636
ID_01419243,0.09585815375288936
ID_01430763,0.10600214469739568
ID_01433323,0.026787286913797094
ID_01465323,0.11097712304154979
ID_01467883,0.017798656919948187
ID_01474283,0.06084412131348267
ID_01507563,0.12942431934613302
ID_01554923,0.060936633083267445
ID_01577963,0.07901138092108065
ID_01597163,0.11141105990366008
ID_01617643,0.07088574687658078
ID_01620203,0.05237066201901997
ID_01656043,0.0208284321749979
ID_01658603,0.0693599622072669
ID_01693163,0.0995325734994498
ID_01753323,0.06038933819160456
ID_01796843,0.060310030175191924
ID_01828843,0.04467828597876841
ID_01840363,0.05581610599488589
ID_01863403,0.10600214469739568
ID_01905643,0.038236647529747765
ID_01928683,0.06552334254744673
ID_02064363,0.03848522015222483
ID_02068203,0.05704937276896395
ID_02226923,0.10605421649405264
ID_02241003,0.04804338944902563
ID_02280683,0.05240867834995041
ID_02326763,0.05568368417751279
ID_02344683,0.08908250934291448
ID_02408683,0.07678382374370651
ID_02422763,0.07295989047567167
ID_02434283,0.046922641469093355
ID_02443243,0.07431291695566326
ID_02453483,0.036681830673139106
ID_02466283,0.09562577307784507
ID_02508523,0.1252173172137516
ID_02554603,0.04628173088122524
ID_02567403,0.05152903059914519
ID_02569963,0.06327691793823521
ID_02589163,0.07549720225616964
ID_02604523,0.039857376792300135
ID_02616043,0.13864478139627734
ID_02636523,0.023933321944727397
ID_02708203,0.04535063988268784
ID_02806763,0.031696627285144184
ID_02886123,0.10955209363989651
ID_02889963,0.09703777340478492
ID_02909163,0.10812686000442989
ID_02956523,0.05170916049255778
ID_02959083,0.03504102358081802
ID_03014123,0.0959439718668959
ID_03057643,0.032666774729144636
ID_03076843,0.05789614169953327
ID_03092203,0.06571320813947096
ID_03094763,0.12098692318823033
ID_03102443,0.07962374125294927
ID_03180523,0.06425174199665519
ID_03184363,0.02835880133729903
ID_03212523,0.11074552946548162
ID_03249643,0.04628173088122524
ID_03253483,0.05748866855885934
ID_03258603,0.02911740787446216
ID_03267563,0.02911740787446216
ID_03302123,0.06187632531168829
ID_03307243,0.19913347958577968
ID_03330283,0.04511244346670792
ID_03357163,0.0737606986690119
ID_03389163,0.11806103209832138
ID_03446763,0.0882600751327347
ID_03455723,0.04173199260218784
ID_03458283,0.06230341598326796
ID_03481323,0.08605674024968632
ID_03483883,0.03636984011711192
ID_03500523,0.11642013328180512
ID_03535083,0.10422463427936991
ID_03541483,0.26828281610692717
ID_03547883,0.08428152833425949
ID_03561963,0.09185981593732073
ID_03640043,0.07077087915213305
ID_03651563,0.13567535457122679
ID_03654123,0.07894501179691267
ID_03677163,0.05511602665302799
ID_03688683,0.04153964697010531
ID_03706603,0.03729528023267553
ID_03728363,0.1099516800568387
ID_03774443,0.12540619736849923
ID_03778283,0.12360849649744783
ID_03794923,0.05319075080382104
ID_03841003,0.10980655590766145
ID_03884523,0.09120657295261671
ID_03925483,0.11299074085130048
ID_03971563,0.04956103790504169
ID_03979243,0.11760363694973822
ID_03994603,0.04035563470431245
ID_04006123,0.08471065514610922
ID_04022763,0.043025058147477556
ID_04025323,0.08334400758391253
ID_04040683,0.09979930252974643
ID_04086763,0.040313293514117006
ID_04091883,0.07358596481099162
ID_04109803,0.05547703642945493
ID_04114923,0.034328114158109733
ID_04116203,0.0390462002608548
ID_04127723,0.029179978349144424
ID_04130283,0.09379603763998601
ID_04164843,0.10618088457347655
ID_04185323,0.033134844890577025
ID_04193003,0.02931246709699793
ID_04201963,0.09120657295261671
ID_04218603,0.1393148263975423
ID_04262123,0.06484260394590977
ID_04268523,0.0458985613072987
ID_04273643,0.15023718279263246
ID_04312043,0.03311640982173229
ID_04328683,0.032753984250371515
ID_04335083,0.07025209814904741
ID_04365803,0.09763312447518394
ID_04367083,0.020948032343850242
ID_04411883,0.1252173172137516
ID_04459243,0.06868378841346542
ID_04461803,0.13697654029962186
ID_04513003,0.1138163382928471
ID_04524523,0.08711782467563382
ID_04606443,0.056833522934290844
ID_04639723,0.14041014630419713
ID_04664043,0.038346870615708496
ID_04710123,0.05891122898334894
ID_04740843,0.12459088418116437
ID_04775403,0.06513759816860624
ID_04809963,0.07669049495073944
ID_04821483,0.09050647855845385
ID_04827883,0.058337086308008726
ID_04834283,0.06189090041439935
ID_04868843,0.04515191072107817
ID_04891883,0.0874500220481602
ID_04926443,0.025690682108631832
ID_04952043,0.03246199142672607
ID_04991723,0.14148633936060379
ID_05009643,0.03501738887841962
ID_05072363,0.058397824020447
ID_05090283,0.08538240152505104
ID_05095403,0.1293169054234628
ID_05099243,0.07586525591931113
ID_05108203,0.06029364188685389
ID_05110763,0.08721886792183378
ID_05119723,0.1010490740593006
ID_05196523,0.05745894641168961
ID_05223403,0.08823953536824702
ID_05237483,0.06387106191464773
ID_05246443,0.19147345599301857
ID_05419243,0.18399224958825722
ID_05424363,0.14982633850933855
ID_05497323,0.06447742013217732
ID_05505003,0.0516685262956245
ID_05508843,0.1348183866087959
ID_05540843,0.030144709431832457
ID_05543403,0.08213016330299726
ID_05562603,0.04854902306651377
ID_05575403,0.08059472977045302
ID_05608683,0.05275406935928189
ID_05635563,0.06647739471785709
ID_05679083,0.04330764761791258
ID_05702123,0.13208895111281255
ID_05709803,0.046216659271832244
ID_05732843,0.04628173088122524
ID_05745643,0.08380773173893313
ID_05755883,0.1972059801047647
ID_05776363,0.04110622089610418
ID_05929963,0.09758683553073483
ID_05938923,0.02207943620607149
ID_05941483,0.04786524052133643
ID_05950443,0.0566364765663333
ID_05964523,0.0910415477339368
ID_05987563,0.08830940747312793
ID_06010603,0.10884465192077225
ID_06031083,0.04666451267768883
ID_06061803,0.12353513701470116
ID_06064363,0.10376098591548326
ID_06084843,0.04834223834409684
ID_06171883,0.049708916657349854
ID_06212843,0.06095753882287659
ID_06257643,0.12600705794180933
ID_06261483,0.10632727903991905
ID_06281963,0.04913959766433152
